% Version:            COMSOL 6.3.0.290
% Date:               May 28 2026, 02:31
% Table:              SoC_OCV - SoC data
% SoC                          OCV (V)   
0.5631842356470749            3.826599211465819
0.5621680076367108            3.827759643872715
0.5611517796263467            3.8289277600001324
0.5601355516159825            3.8301045761611046
0.5591193236056184            3.831291111083308
0.5581030955952544            3.8324883873094677
0.5570868675848902            3.833697423826827
0.5560706395745261            3.834919126562978
0.555054411564162             3.8361532993770093
0.5540381835537979            3.8373989066271927
0.5530219555434338            3.8386548658980564
0.5520057275330696            3.8399201599225394
0.5509894995227056            3.8411936105228874
0.5499732715123414            3.8424741339272197
0.5489570435019773            3.8437608204430607
0.5479408154916132            3.845053818337984
0.5469245874812492            3.846353903215704
0.545908359470885             3.847661859555933
0.5448921314605208            3.848978473762983
0.5438759034501568            3.8503045323254983
0.5428596754397927            3.851640807877651
0.5418434474294286            3.852987820282798
0.5408272194190644            3.8543450848984966
0.5398109914087004            3.8557116265919964
0.5387947633983362            3.857086465305947
0.5377785353879723            3.8584686187128256
0.536762307377608             3.859857106699323
0.5357460793672439            3.8612509651135447
0.5347298513568799            3.8626494405202836
0.5337136233465156            3.86405238807872
0.5326973953361517            3.8654599093718987
0.5316811673257875            3.866872105141811
0.5306649393154235            3.868289076747179
0.5296487113050593            3.8697109271543164
0.5286324832946951            3.87113777782754
0.5276162552843311            3.8725699358643935
0.526600027273967             3.874008115881547
0.5255837992636029            3.8754531667187098
0.5245675712532387            3.8769059382352227
0.5235513432428747            3.8783672780833824
0.5225351152325106            3.8798380373374335
0.5215188872221465            3.881318964197633
0.5205026592117823            3.8828101047277634
0.5194864312014182            3.8843102751050558
0.5184702031910541            3.885817968311572
0.51745397518069              3.887331677329377
0.5164377471703259            3.888849894468238
0.5154215191599618            3.890371110999733
0.5144052911495977            3.891893928156629
0.5133890631392335            3.893417568523566
0.5123728351288694            3.8949421155459065
0.5113566071185054            3.896467837023156
0.5103403791081413            3.8979950001345594
0.5093241510977771            3.899523872830122
0.508307923087413             3.9010547205328523
0.507291695077049             3.9025878567269245
0.5062754670666849            3.904123807335724
0.5052592390563206            3.905663331908467
0.5042430110459566            3.9072072312411814
0.5032267830355925            3.9087563056724983
0.5022105550252285            3.910311354970463
0.5011943270148643            3.9118731793791675
0.5001780990045002            3.9134423069156354
0.49916187099413606           3.9150182720312685
0.49814564298377195           3.916599735299667
0.4971294149734079            3.918185221789284
0.4961131869630438            3.919773261848056
0.49509695895267963           3.9213623845590178
0.4940807309423155            3.9229511193657602
0.4930645029319514            3.9245384012473634
0.49204827492158737           3.9261243532084267
0.49103204691122326           3.9277099424745154
0.4900158189008591            3.929296247586878
